Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-163685,"Integration of energy metabolism",4,153,0.009774484124448988,0.24028512715770511,0.40657201368471496,13,73,0.004814033236613031,9606,Homo sapiens,"SNAP25;GNG4;ADCY1;GNAI1","","R-HSA-400037;R-HSA-163617;R-HSA-400097;R-HSA-400046;R-HSA-381612;R-HSA-265166;R-HSA-9728664;R-HSA-381706;R-HSA-825631;R-HSA-422320;R-HSA-400063;R-HSA-400092;R-HSA-164377"
R-HSA-1474290,"Collagen formation",3,104,0.006644093783939181,0.24098773787979355,0.40657201368471496,25,77,0.005077815879715114,9606,Homo sapiens,"COL6A5;COL9A2;CTSB","","R-HSA-8948232;R-HSA-2002460;R-HSA-8948234;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-1981128;R-HSA-1980233;R-HSA-1981120;R-HSA-1650808;R-HSA-1614460;R-HSA-1614461;R-HSA-2022073;R-HSA-2089971;R-HSA-8944229;R-HSA-1981104;R-HSA-2213200;R-HSA-8948219;R-HSA-8948222;R-HSA-2213207;R-HSA-2213210;R-HSA-1981157;R-HSA-8944247"
R-HSA-170660,"Adenylate cyclase activating pathway",1,17,0.001086053791605443,0.24201691866035202,0.40657201368471496,4,4,2.637826431020839E-4,9606,Homo sapiens,"ADCY1","","R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170685"
R-HSA-2559584,"Formation of Senescence-Associated Heterochromatin Foci (SAHF)",1,17,0.001086053791605443,0.24201691866035202,0.40657201368471496,1,2,1.3189132155104195E-4,9606,Homo sapiens,"H1F0","","R-HSA-4647594"
R-HSA-170968,"Frs2-mediated activation",1,17,0.001086053791605443,0.24201691866035202,0.40657201368471496,5,13,8.572935900817726E-4,9606,Homo sapiens,"NTRK1","","R-HSA-170978;R-HSA-170979;R-HSA-170977;R-HSA-170964;R-HSA-170975"
R-HSA-442720,"CREB1 phosphorylation through the activation of Adenylate Cyclase",1,17,0.001086053791605443,0.24201691866035202,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"ADCY1","","R-HSA-442715;R-HSA-9617535"
R-HSA-6804759,"Regulation of TP53 Activity through Association with Co-factors",1,17,0.001086053791605443,0.24201691866035202,0.40657201368471496,2,10,6.594566077552098E-4,9606,Homo sapiens,"TP63","","R-HSA-6799761;R-HSA-6799777"
R-HSA-2162123,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",2,58,0.0037053599948891586,0.24393124054911564,0.40657201368471496,10,35,0.002308098127143234,9606,Homo sapiens,"PTGS2;PTGS1","","R-HSA-2309779;R-HSA-9716836;R-HSA-140355;R-HSA-9716838;R-HSA-2314678;R-HSA-140359;R-HSA-2309787;R-HSA-9677320;R-HSA-2314686;R-HSA-2309773"
R-HSA-1257604,"PIP3 activates AKT signaling",7,312,0.019932281351817543,0.24862737239696253,0.40657201368471496,5,88,0.005803218148245845,9606,Homo sapiens,"NR4A1;PDGFA;PPARG;PIP5K1B;PIK3AP1;AREG","","R-HSA-8944104;R-HSA-2316434;R-HSA-199863;R-HSA-1676082;R-HSA-8944099"
R-HSA-381119,"Unfolded Protein Response (UPR)",4,156,0.009966140675908772,0.2508036270737055,0.40657201368471496,2,99,0.0065286204167765765,9606,Homo sapiens,"LMNA;ATF3","","R-HSA-1791128;R-HSA-1791173"
R-HSA-8953897,"Cellular responses to stimuli",22,1155,0.07378777231201687,0.25366333081026016,0.40657201368471496,55,603,0.039765233447639145,9606,Homo sapiens,"KDM6B;EPAS1;PDGFA;MT1X;ADCY1;AREG;IL1A;MT2A;H1F0;GNG4;LMNA;HMOX1;CRYAB;ATF3;MT1E","","R-HSA-1791128;R-HSA-1234179;R-HSA-3223200;R-HSA-1234183;R-HSA-9653894;R-HSA-9653893;R-HSA-9708558;R-HSA-164377;R-HSA-9861300;R-HSA-163617;R-HSA-3222546;R-HSA-9635892;R-HSA-3222533;R-HSA-9759137;R-HSA-5082356;R-HSA-9861293;R-HSA-9708457;R-HSA-5662614;R-HSA-5662615;R-HSA-5662608;R-HSA-9796051;R-HSA-5662622;R-HSA-1235035;R-HSA-9709918;R-HSA-9796057;R-HSA-1235037;R-HSA-8932184;R-HSA-5662598;R-HSA-189398;R-HSA-5662595;R-HSA-9861324;R-HSA-5662986;R-HSA-9759176;R-HSA-1791173;R-HSA-1234163;R-HSA-4568740;R-HSA-1234161;R-HSA-1234166;R-HSA-4568737;R-HSA-1234167;R-HSA-1234164;R-HSA-1234171;R-HSA-9707645;R-HSA-1234169;R-HSA-4647594;R-HSA-1235070;R-HSA-9708536;R-HSA-1234175;R-HSA-1234172;R-HSA-3222593;R-HSA-9796069;R-HSA-1250272;R-HSA-8979071;R-HSA-1234159;R-HSA-9796072"
R-HSA-177504,"Retrograde neurotrophin signalling",1,18,0.0011499393087587044,0.25427863510508575,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"NTRK1","","R-HSA-177491;R-HSA-177479;R-HSA-177501"
R-HSA-804914,"Transport of fatty acids",1,18,0.0011499393087587044,0.25427863510508575,0.40657201368471496,1,2,1.3189132155104195E-4,9606,Homo sapiens,"APOD","","R-HSA-5229283"
R-HSA-1483115,"Hydrolysis of LPC",1,18,0.0011499393087587044,0.25427863510508575,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"PLA2G4C","","R-HSA-1482629;R-HSA-1482696"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",1,18,0.0011499393087587044,0.25427863510508575,0.40657201368471496,2,7,4.616196254286468E-4,9606,Homo sapiens,"TP63","","R-HSA-6799815;R-HSA-6800001"
R-HSA-422356,"Regulation of insulin secretion",3,108,0.006899635852552226,0.2583116093674265,0.40657201368471496,10,38,0.002505935109469797,9606,Homo sapiens,"SNAP25;GNG4;GNAI1","","R-HSA-400037;R-HSA-422320;R-HSA-400097;R-HSA-400046;R-HSA-381612;R-HSA-400063;R-HSA-265166;R-HSA-400092;R-HSA-9728664;R-HSA-381706"
R-HSA-445355,"Smooth Muscle Contraction",2,61,0.0038970165463489428,0.2619329490084146,0.40657201368471496,4,16,0.0010551305724083356,9606,Homo sapiens,"TPM1;ACTG2","","R-HSA-445700;R-HSA-445699;R-HSA-445704;R-HSA-445705"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",2,61,0.0038970165463489428,0.2619329490084146,0.40657201368471496,2,22,0.0014508045370614613,9606,Homo sapiens,"PDGFA;DMD","","R-HSA-2328129;R-HSA-2396337"
R-HSA-8957275,"Post-translational protein phosphorylation",3,109,0.006963521369705488,0.26266953159239803,0.40657201368471496,1,1,6.594566077552098E-5,9606,Homo sapiens,"C3;CSF1;PRSS23","","R-HSA-8952289"
R-HSA-180336,"SHC1 events in EGFR signaling",1,19,0.0012138248259119658,0.26634276191855466,0.40657201368471496,4,4,2.637826431020839E-4,9606,Homo sapiens,"AREG","","R-HSA-177936;R-HSA-177925;R-HSA-177945;R-HSA-177933"
R-HSA-8964315,"G beta:gamma signalling through BTK",1,19,0.0012138248259119658,0.26634276191855466,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG4","","R-HSA-8964317;R-HSA-8964271;R-HSA-8964241"
R-HSA-9735871,"SARS-CoV-1 targets host intracellular signalling and regulatory pathways",1,19,0.0012138248259119658,0.26634276191855466,0.40657201368471496,1,7,4.616196254286468E-4,9606,Homo sapiens,"SERPINE1","","R-HSA-9737710"
R-HSA-9009391,"Extra-nuclear estrogen signaling",3,112,0.007155177921165272,0.2757963806531629,0.40657201368471496,6,39,0.002571880770245318,9606,Homo sapiens,"GNG4;AREG;GNAI1","","R-HSA-9021596;R-HSA-9021601;R-HSA-9625482;R-HSA-9021600;R-HSA-9625465;R-HSA-9625487"
R-HSA-2142816,"Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)",1,20,0.001277710343065227,0.2782124707958774,0.40657201368471496,5,5,3.297283038776049E-4,9606,Homo sapiens,"CYP1B1","","R-HSA-2161795;R-HSA-2161940;R-HSA-2161814;R-HSA-9915993;R-HSA-9915992"
R-HSA-166187,"Mitochondrial Uncoupling",1,20,0.001277710343065227,0.2782124707958774,0.40657201368471496,3,10,6.594566077552098E-4,9606,Homo sapiens,"UCP3","","R-HSA-166387;R-HSA-166214;R-HSA-166220"
R-HSA-6803207,"TP53 Regulates Transcription of Caspase Activators and Caspases",1,20,0.001277710343065227,0.2782124707958774,0.40657201368471496,2,17,0.0011210762331838565,9606,Homo sapiens,"TP63","","R-HSA-6798082;R-HSA-6798081"
R-HSA-177929,"Signaling by EGFR",2,64,0.0040886730978087265,0.27994404335771317,0.40657201368471496,40,50,0.0032972830387760486,9606,Homo sapiens,"AREG;PTPN3","","R-HSA-177922;R-HSA-177923;R-HSA-177926;R-HSA-177927;R-HSA-177924;R-HSA-177925;R-HSA-177930;R-HSA-182986;R-HSA-183051;R-HSA-8951490;R-HSA-177934;R-HSA-182990;R-HSA-177935;R-HSA-183055;R-HSA-177933;R-HSA-177938;R-HSA-183058;R-HSA-182994;R-HSA-177939;R-HSA-177936;R-HSA-177937;R-HSA-182993;R-HSA-177942;R-HSA-177943;R-HSA-177941;R-HSA-183002;R-HSA-183067;R-HSA-177944;R-HSA-177945;R-HSA-8867047;R-HSA-212706;R-HSA-183072;R-HSA-8867044;R-HSA-212710;R-HSA-8867041;R-HSA-212713;R-HSA-183084;R-HSA-183089;R-HSA-182969;R-HSA-183036"
R-HSA-2173793,"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",2,64,0.0040886730978087265,0.27994404335771317,0.40657201368471496,3,51,0.0033632286995515697,9606,Homo sapiens,"SERPINE1","","R-HSA-9736966;R-HSA-2106586;R-HSA-9736959"
R-HSA-2980766,"Nuclear Envelope Breakdown",2,65,0.004152558614961988,0.2859425041529051,0.40657201368471496,3,13,8.572935900817726E-4,9606,Homo sapiens,"LMNA","","R-HSA-5229194;R-HSA-2993898;R-HSA-5244669"
R-HSA-111885,"Opioid Signalling",3,115,0.007346834472625056,0.28898812759836745,0.40657201368471496,15,59,0.0038907939857557375,9606,Homo sapiens,"GNG4;ADCY1;GNAI1","","R-HSA-167429;R-HSA-170666;R-HSA-167433;R-HSA-392206;R-HSA-170671;R-HSA-112271;R-HSA-170674;R-HSA-167408;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-167419;R-HSA-111930;R-HSA-170686;R-HSA-170685"
R-HSA-8964616,"G beta:gamma signalling through CDC42",1,21,0.0013415958602184886,0.28989088271829067,0.40657201368471496,5,6,3.956739646531258E-4,9606,Homo sapiens,"GNG4","","R-HSA-8964634;R-HSA-8964604;R-HSA-8964605;R-HSA-8964614;R-HSA-8964599"
R-HSA-9029569,"NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux",2,66,0.004216444132115249,0.29193589722323265,0.40657201368471496,2,40,0.002637826431020839,9606,Homo sapiens,"APOD","","R-HSA-9657767;R-HSA-9657786"
R-HSA-186712,"Regulation of beta-cell development",2,67,0.004280329649268511,0.2979228247589051,0.40657201368471496,3,26,0.0017145871801635452,9606,Homo sapiens,"HNF1B","","R-HSA-210784;R-HSA-210788;R-HSA-210824"
R-HSA-2142770,"Synthesis of 15-eicosatetraenoic acid derivatives",1,22,0.0014054813773717498,0.3013810687609353,0.40657201368471496,1,4,2.637826431020839E-4,9606,Homo sapiens,"PTGS2","","R-HSA-2161951"
R-HSA-445717,"Aquaporin-mediated transport",2,69,0.004408100683575033,0.30987192159255517,0.40657201368471496,5,25,0.0016486415193880243,9606,Homo sapiens,"GNG4;ADCY1","","R-HSA-163617;R-HSA-432195;R-HSA-422320;R-HSA-432188;R-HSA-164377"
R-HSA-418217,"G beta:gamma signalling through PLC beta",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,2,2,1.3189132155104195E-4,9606,Homo sapiens,"GNG4","","R-HSA-398193;R-HSA-398040"
R-HSA-5625900,"RHO GTPases activate CIT",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,5,6,3.956739646531258E-4,9606,Homo sapiens,"RHOB","","R-HSA-5671970;R-HSA-5625901;R-HSA-5671919;R-HSA-8981443;R-HSA-5671993"
R-HSA-9831926,"Nephron development",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,14,17,0.0011210762331838565,9606,Homo sapiens,"HNF1B","","R-HSA-9832183;R-HSA-9833362;R-HSA-9832083;R-HSA-9833363;R-HSA-9832208;R-HSA-9832112;R-HSA-9832209;R-HSA-9832123;R-HSA-9832187;R-HSA-9832665;R-HSA-9832230;R-HSA-9832687;R-HSA-9832205;R-HSA-9832075"
R-HSA-180292,"GAB1 signalosome",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,9,11,7.254022685307306E-4,9606,Homo sapiens,"AREG","","R-HSA-177923;R-HSA-177939;R-HSA-177926;R-HSA-177927;R-HSA-177924;R-HSA-177941;R-HSA-177930;R-HSA-177944;R-HSA-177935"
R-HSA-2142670,"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,4,8,5.275652862041678E-4,9606,Homo sapiens,"CYP1B1","","R-HSA-2161890;R-HSA-9915971;R-HSA-9915997;R-HSA-2161899"
R-HSA-181429,"Serotonin Neurotransmitter Release Cycle",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,2,4,2.637826431020839E-4,9606,Homo sapiens,"SNAP25","","R-HSA-380901;R-HSA-380905"
R-HSA-500657,"Presynaptic function of Kainate receptors",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,1,2,1.3189132155104195E-4,9606,Homo sapiens,"GNG4","","R-HSA-500717"
R-HSA-164378,"PKA activation in glucagon signalling",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,1,2,1.3189132155104195E-4,9606,Homo sapiens,"ADCY1","","R-HSA-164377"
R-HSA-163615,"PKA activation",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,1,4,2.637826431020839E-4,9606,Homo sapiens,"ADCY1","","R-HSA-111930"
R-HSA-196791,"Vitamin D (calciferol) metabolism",1,23,0.001469366894525011,0.31268605088782275,0.40657201368471496,3,20,0.0013189132155104195,9606,Homo sapiens,"VDR","","R-HSA-8963915;R-HSA-9660192;R-HSA-4546387"
R-HSA-9707616,"Heme signaling",2,70,0.004471986200728295,0.3158315215512606,0.40657201368471496,1,25,0.0016486415193880243,9606,Homo sapiens,"HMOX1","","R-HSA-9707645"
R-HSA-388396,"GPCR downstream signalling",15,796,0.05085287165399604,0.3187503386037922,0.40657201368471496,74,175,0.01154049063571617,9606,Homo sapiens,"RGS16;CCL4L2;PMCH;ADCY1;GNAI1;RHOB;C3;TIAM2;CXCL10;RGS2;GNG4;RGS1;CCL4;RAMP1","","R-HSA-8982025;R-HSA-8982026;R-HSA-749448;R-HSA-9036301;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-750988;R-HSA-167429;R-HSA-8982017;R-HSA-8982019;R-HSA-8982018;R-HSA-167433;R-HSA-392206;R-HSA-8982021;R-HSA-8981892;R-HSA-8982020;R-HSA-749446;R-HSA-8964614;R-HSA-112271;R-HSA-418582;R-HSA-392212;R-HSA-8964634;R-HSA-751001;R-HSA-420883;R-HSA-8964241;R-HSA-750993;R-HSA-9036307;R-HSA-8964242;R-HSA-749456;R-HSA-9036308;R-HSA-751019;R-HSA-379044;R-HSA-163617;R-HSA-8964271;R-HSA-170666;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-751013;R-HSA-170674;R-HSA-170672;R-HSA-751039;R-HSA-170676;R-HSA-170677;R-HSA-751027;R-HSA-751024;R-HSA-111930;R-HSA-744887;R-HSA-170686;R-HSA-744886;R-HSA-751029;R-HSA-170685;R-HSA-392133;R-HSA-392129;R-HSA-8964317;R-HSA-419166;R-HSA-9624014;R-HSA-398040;R-HSA-8964311;R-HSA-8964329;R-HSA-392295;R-HSA-8982637;R-HSA-392300;R-HSA-419049;R-HSA-167408;R-HSA-8964604;R-HSA-8982012;R-HSA-8964605;R-HSA-398193;R-HSA-8982640;R-HSA-167419;R-HSA-8964599"
R-HSA-416476,"G alpha (q) signalling events",6,285,0.018207372388679487,0.3210757379500846,0.40657201368471496,8,35,0.002308098127143234,9606,Homo sapiens,"RGS2;RGS1;GNG4;RGS16;PMCH","","R-HSA-8982025;R-HSA-418582;R-HSA-8982026;R-HSA-749448;R-HSA-749452;R-HSA-8982017;R-HSA-750993;R-HSA-379048"
R-HSA-392851,"Prostacyclin signalling through prostacyclin receptor",1,24,0.0015332524116782726,0.3238088027339926,0.40657201368471496,3,5,3.297283038776049E-4,9606,Homo sapiens,"GNG4","","R-HSA-392852;R-HSA-392870;R-HSA-392874"
R-HSA-5627117,"RHO GTPases Activate ROCKs",1,24,0.0015332524116782726,0.3238088027339926,0.40657201368471496,4,7,4.616196254286468E-4,9606,Homo sapiens,"RHOB","","R-HSA-419087;R-HSA-419197;R-HSA-419083;R-HSA-419049"
R-HSA-844456,"The NLRP3 inflammasome",1,24,0.0015332524116782726,0.3238088027339926,0.40657201368471496,1,18,0.0011870218939593776,9606,Homo sapiens,"HMOX1","","R-HSA-1250272"
R-HSA-9711123,"Cellular response to chemical stress",6,287,0.01833514342298601,0.32677059349031123,0.40657201368471496,13,173,0.011408599314165128,9606,Homo sapiens,"HMOX1;PDGFA;AREG","","R-HSA-9796051;R-HSA-9707645;R-HSA-9709918;R-HSA-9796057;R-HSA-9708536;R-HSA-9796069;R-HSA-1250272;R-HSA-189398;R-HSA-9759137;R-HSA-9708558;R-HSA-9759176;R-HSA-9796072;R-HSA-9708457"
R-HSA-936837,"Ion transport by P-type ATPases",2,72,0.0045997572350348175,0.3277147243300619,0.40657201368471496,4,17,0.0011210762331838565,9606,Homo sapiens,"FXYD6;ATP9A","","R-HSA-9684068;R-HSA-947591;R-HSA-939763;R-HSA-936897"
R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",2,72,0.0045997572350348175,0.3277147243300619,0.40657201368471496,2,46,0.0030335003956739647,9606,Homo sapiens,"HMOX1;TNFAIP3","","R-HSA-688136;R-HSA-1250272"
R-HSA-8950505,"Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",2,73,0.004663642752188079,0.33363601191693926,0.40657201368471496,1,36,0.002374043787918755,9606,Homo sapiens,"IFNG","","R-HSA-9006431"
R-HSA-9609523,"Insertion of tail-anchored proteins into the endoplasmic reticulum membrane",1,25,0.0015971379288315338,0.334752250375553,0.40657201368471496,5,7,4.616196254286468E-4,9606,Homo sapiens,"HMOX1","","R-HSA-9609921;R-HSA-9609860;R-HSA-9610442;R-HSA-9609899;R-HSA-9609917"
R-HSA-416572,"Sema4D induced cell migration and growth-cone collapse",1,25,0.0015971379288315338,0.334752250375553,0.40657201368471496,4,7,4.616196254286468E-4,9606,Homo sapiens,"RHOB","","R-HSA-419087;R-HSA-416588;R-HSA-419197;R-HSA-419049"
R-HSA-1482922,"Acyl chain remodelling of PI",1,25,0.0015971379288315338,0.334752250375553,0.40657201368471496,1,6,3.956739646531258E-4,9606,Homo sapiens,"PLA2G4C","","R-HSA-1482868"
R-HSA-74160,"Gene expression (Transcription)",35,1990,0.1271321791349901,0.34057412029175727,0.40657201368471496,120,1141,0.07524399894486943,9606,Homo sapiens,"ARNT2;ZNF282;VDR;PLK2;TNFRSF18;SERPINE1;TWIST1;KLF4;FBXO32;ELL2;GEM;NR4A2;NR4A1;RGCC;NR4A3;IFNG;ZNF704;IL2RA;PPARG;TP63","","R-HSA-6799462;R-HSA-9859223;R-HSA-9851539;R-HSA-4331340;R-HSA-9859206;R-HSA-9851534;R-HSA-9851530;R-HSA-9843122;R-HSA-9854130;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9854142;R-HSA-9859007;R-HSA-9843900;R-HSA-8877485;R-HSA-9859005;R-HSA-9854141;R-HSA-8877493;R-HSA-6814549;R-HSA-8877490;R-HSA-6799441;R-HSA-6814559;R-HSA-9843118;R-HSA-9843119;R-HSA-9843116;R-HSA-9843117;R-HSA-6814555;R-HSA-6814554;R-HSA-9843115;R-HSA-9843112;R-HSA-9856211;R-HSA-9768925;R-HSA-9769177;R-HSA-9859291;R-HSA-9854146;R-HSA-9769165;R-HSA-9769419;R-HSA-9859273;R-HSA-9769418;R-HSA-9768950;R-HSA-9768945;R-HSA-6798082;R-HSA-6801666;R-HSA-376419;R-HSA-6798081;R-HSA-9736959;R-HSA-6801675;R-HSA-9856486;R-HSA-9768930;R-HSA-9768937;R-HSA-9007860;R-HSA-9768939;R-HSA-6801637;R-HSA-9843219;R-HSA-8940032;R-HSA-139913;R-HSA-6801641;R-HSA-9859334;R-HSA-9841924;R-HSA-9736966;R-HSA-382096;R-HSA-9859084;R-HSA-9859082;R-HSA-9638156;R-HSA-6799815;R-HSA-9624624;R-HSA-9769014;R-HSA-6800836;R-HSA-9769011;R-HSA-9859121;R-HSA-6803917;R-HSA-9625406;R-HSA-6803914;R-HSA-8938022;R-HSA-9624611;R-HSA-9769249;R-HSA-8877360;R-HSA-9859119;R-HSA-8938034;R-HSA-9634861;R-HSA-8877369;R-HSA-3700984;R-HSA-9769044;R-HSA-6814885;R-HSA-9634897;R-HSA-9769302;R-HSA-6799777;R-HSA-9769042;R-HSA-8877391;R-HSA-3700981;R-HSA-9770072;R-HSA-975040;R-HSA-9769307;R-HSA-8877385;R-HSA-8877396;R-HSA-9625409;R-HSA-9634886;R-HSA-6800816;R-HSA-5632386;R-HSA-9634884;R-HSA-5632393;R-HSA-9644879;R-HSA-9006422;R-HSA-9859188;R-HSA-9634934;R-HSA-6800001;R-HSA-9017441;R-HSA-9842815;R-HSA-9859196;R-HSA-9017447;R-HSA-9769316;R-HSA-8939900;R-HSA-6799761;R-HSA-9634916;R-HSA-9644900;R-HSA-9859182;R-HSA-2106586;R-HSA-9842028;R-HSA-9769323"
R-HSA-76002,"Platelet activation, signaling and aggregation",6,293,0.018718456525905577,0.343932966361862,0.40657201368471496,20,119,0.007847533632286996,9606,Homo sapiens,"GNG4;SERPINE1;PDGFA;IGF1;GNAI1;RHOB","","R-HSA-396996;R-HSA-397891;R-HSA-392195;R-HSA-481007;R-HSA-428750;R-HSA-428909;R-HSA-428749;R-HSA-396941;R-HSA-397835;R-HSA-392202;R-HSA-428918;R-HSA-428917;R-HSA-418581;R-HSA-442291;R-HSA-418579;R-HSA-428752;R-HSA-418576;R-HSA-114552;R-HSA-392187;R-HSA-114558"
R-HSA-112040,"G-protein mediated events",2,75,0.004791413786494602,0.34543247138652045,0.40657201368471496,10,41,0.0027037720917963597,9606,Homo sapiens,"ADCY1;GNAI1","","R-HSA-170674;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170666;R-HSA-392206;R-HSA-111930;R-HSA-170686;R-HSA-170671;R-HSA-170685"
R-HSA-202040,"G-protein activation",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,5,6,3.956739646531258E-4,9606,Homo sapiens,"GNG4","","R-HSA-167408;R-HSA-167429;R-HSA-167419;R-HSA-167433;R-HSA-112271"
R-HSA-264642,"Acetylcholine Neurotransmitter Release Cycle",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"SNAP25","","R-HSA-372529;R-HSA-372505"
R-HSA-5357786,"TNFR1-induced proapoptotic signaling",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,1,3,1.978369823265629E-4,9606,Homo sapiens,"TNFAIP3","","R-HSA-140978"
R-HSA-167044,"Signalling to RAS",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,3,10,6.594566077552098E-4,9606,Homo sapiens,"NTRK1","","R-HSA-167056;R-HSA-167217;R-HSA-167019"
R-HSA-198753,"ERK/MAPK targets",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,1,7,4.616196254286468E-4,9606,Homo sapiens,"DUSP4","","R-HSA-203797"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",1,26,0.0016610234459847953,0.34551927308721286,0.40657201368471496,1,7,4.616196254286468E-4,9606,Homo sapiens,"ADCY1","","R-HSA-111930"
R-HSA-1650814,"Collagen biosynthesis and modifying enzymes",2,76,0.004855299303647863,0.3513055639055067,0.40657201368471496,22,51,0.0033632286995515697,9606,Homo sapiens,"COL6A5;COL9A2","","R-HSA-8948232;R-HSA-1650808;R-HSA-2002460;R-HSA-8948234;R-HSA-1614460;R-HSA-1614461;R-HSA-2022073;R-HSA-8948224;R-HSA-8948226;R-HSA-2089971;R-HSA-8948228;R-HSA-8944229;R-HSA-1981104;R-HSA-8948230;R-HSA-8948231;R-HSA-8948219;R-HSA-1981128;R-HSA-8948222;R-HSA-1980233;R-HSA-1981157;R-HSA-1981120;R-HSA-8944247"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",2,76,0.004855299303647863,0.3513055639055067,0.40657201368471496,2,33,0.002176206805592192,9606,Homo sapiens,"NR4A3","","R-HSA-8938034;R-HSA-8938022"
R-HSA-5627123,"RHO GTPases activate PAKs",1,27,0.0017249089631380565,0.356112704087985,0.40657201368471496,1,15,9.891849116328145E-4,9606,Homo sapiens,"CTTN","","R-HSA-442832"
R-HSA-3238698,"WNT ligand biogenesis and trafficking",1,28,0.001788794480291318,0.36653533127505156,0.40657201368471496,9,12,7.913479293062516E-4,9606,Homo sapiens,"WLS","","R-HSA-3247840;R-HSA-3247843;R-HSA-3247844;R-HSA-3247847;R-HSA-3247849;R-HSA-3781941;R-HSA-3247836;R-HSA-3781943;R-HSA-3247839"
R-HSA-212676,"Dopamine Neurotransmitter Release Cycle",1,28,0.001788794480291318,0.36653533127505156,0.40657201368471496,2,5,3.297283038776049E-4,9606,Homo sapiens,"SNAP25","","R-HSA-380869;R-HSA-380574"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",1,28,0.001788794480291318,0.36653533127505156,0.40657201368471496,4,19,0.0012529675547348984,9606,Homo sapiens,"TP63","","R-HSA-6799462;R-HSA-6800836;R-HSA-6799441;R-HSA-6800816"
R-HSA-168799,"Neurotoxicity of clostridium toxins",1,28,0.001788794480291318,0.36653533127505156,0.40657201368471496,3,40,0.002637826431020839,9606,Homo sapiens,"SNAP25","","R-HSA-194818;R-HSA-194800;R-HSA-194793"
R-HSA-418555,"G alpha (s) signalling events",4,190,0.012138248259119657,0.3742260668533224,0.40657201368471496,10,28,0.0018464785017145871,9606,Homo sapiens,"GNG4;ADCY1;RAMP1;GNAI1","","R-HSA-379044;R-HSA-163617;R-HSA-9036301;R-HSA-392129;R-HSA-9036307;R-HSA-744887;R-HSA-9624014;R-HSA-744886;R-HSA-9036308;R-HSA-751013"
R-HSA-912526,"Interleukin receptor SHC signaling",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,6,6,3.956739646531258E-4,9606,Homo sapiens,"IL2RA","","R-HSA-508247;R-HSA-453111;R-HSA-912527;R-HSA-913374;R-HSA-453104;R-HSA-913424"
R-HSA-392451,"G beta:gamma signalling through PI3Kgamma",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,2,4,2.637826431020839E-4,9606,Homo sapiens,"GNG4","","R-HSA-392295;R-HSA-392300"
